customer_id,business_name,phone_number,national_id,county,business_type,signup_date,months_active,avg_monthly_orders,avg_order_value_kes,support_tickets_6m,late_deliveries_6m,pct_credit_orders,churned
DL-14543,Njeri Supplies,0744958346,14177460,Nairobi,Agrovet,2024-08-09,23,1.2,5570.0,1,3,0.13,0
DL-10190,Wairimu Stores,0787827877,27924172,Nairobi,General shop,2026-05-01,2,1.5,1880.0,1,1,0.33,0
DL-12531,Kiprop Duka,0742367197,13153328,Kisumu,Agrovet,2025-12-02,7,1.9,4630.0,3,2,0.08,0
DL-11751,Chebet Stores,0768912610,35185472,Mombasa,General shop,2024-09-08,22,1.8,6110.0,0,1,0.36,0
DL-11018,Otieno Enterprises,0734300552,13315589,Mombasa,General shop,2021-07-26,60,3.3,8630.0,2,5,0.62,0
DL-12262,Otieno Supplies,0723542013,31813215,Nairobi,Electronics,2025-06-05,13,0.8,9220.0,1,1,0.1,0
DL-13797,Omondi Mini Mart,0739358167,12595049,Mombasa,Mini mart,2024-10-08,21,1.1,3370.0,2,3,0.38,1
DL-14488,Wafula Traders,0740058937,11188134,Nakuru,Mini mart,2023-01-17,42,0.3,13850.0,0,0,0.0,0
DL-13505,Otieno Mart,0785138679,20664899,Machakos,Electronics,2025-07-05,12,1.3,7020.0,1,0,0.75,0
DL-10502,Wairimu Traders,0783791186,26956311,Meru,General shop,2025-03-07,16,0.6,9630.0,3,0,0.71,1
DL-10681,Mwangi Traders,0773281620,38545244,Nairobi,Pharmacy,2023-12-13,31,1.5,20370.0,1,3,0.72,0
DL-13624,Wairimu Supplies,0758800026,18089057,Nairobi,,2024-08-09,23,1.4,12350.0,0,0,0.35,0
DL-14582,Chebet Stores,0748000170,39089399,Nakuru,Hardware,2022-05-22,50,0.7,3960.0,1,1,0.0,0
DL-12953,Otieno Mart,0777338388,37140544,Machakos,Mini mart,2025-05-06,14,1.4,6470.0,1,0,0.41,0
DL-14347,Wairimu Mini Mart,0769197500,28833993,Kisumu,Electronics,2024-10-08,21,0.6,6470.0,4,1,0.29,0
DL-13864,Auma Mart,0795467900,19626723,Nairobi,Mini mart,2025-11-02,8,0.1,1100.0,0,0,0.0,1
DL-11272,Nyambura Mart,0714959606,24290340,Nakuru,General shop,2024-08-09,23,4.8,7240.0,3,4,0.25,0
DL-12569,Wafula Enterprises,0733960107,29286326,Nairobi,General shop,2025-09-03,10,2.8,12520.0,2,2,0.29,0
DL-14145,Mwangi Supplies,0719972822,31901644,Kisumu,General shop,2025-05-06,14,2.2,6330.0,2,3,0.23,1
DL-11484,Kamau Stores,0749591579,34223491,Nakuru,Pharmacy,2021-07-26,60,0.3,3620.0,1,2,0.5,0
DL-10127,Auma Mini Mart,0775452966,31039307,Nakuru,General shop,2022-07-21,48,0.2,5860.0,0,1,1.0,0
DL-11266,Wafula Stores,0726875542,35133093,Nakuru,Mini mart,2024-02-11,29,0.6,10150.0,1,0,0.29,0
DL-14575,Wafula Shop,0720585757,19046264,Kiambu,General shop,2024-01-12,30,2.0,14310.0,0,3,0.75,1
DL-13187,Njeri Mart,0720343829,11451513,Mombasa,General shop,2025-05-06,14,4.8,6920.0,3,5,0.09,1
DL-13880,Wafula Shop,0715209570,35422013,Uasin Gishu,,2025-07-05,12,1.0,12100.0,0,0,0.17,0
DL-12736,Otieno Enterprises,0716011090,25826138,Meru,General shop,2022-02-21,53,1.1,7930.0,0,0,0.31,0
DL-12327,Otieno Shop,0732964498,36622309,Kiambu,General shop,2025-03-07,16,0.3,6360.0,0,0,0.0,0
DL-11870,Wanjiku Mini Mart,0751925395,17589778,Nairobi,Mini mart,2025-03-07,16,2.2,2880.0,0,2,0.19,0
DL-11284,Achieng Shop,0755998487,30648859,Nakuru,General shop,2024-04-11,27,2.2,6880.0,1,1,0.19,0
DL-12551,Mutua Mart,0774459556,27092976,Kisumu,General shop,2024-12-07,19,1.2,3540.0,1,2,0.0,0
DL-12222,Kiprop Duka,0761078883,19281207,Meru,General shop,2025-10-03,9,5.4,,3,14,0.04,1
DL-13586,Barasa Traders,0779456488,27215892,Nairobi,General shop,2025-04-06,15,0.9,11940.0,1,1,0.27,0
DL-14881,Achieng Mini Mart,0722063286,28814238,Uasin Gishu,Pharmacy,2026-03-02,4,2.8,3960.0,3,4,0.18,0
DL-13346,Achieng Duka,0765124146,21072367,Nairobi,Electronics,2025-07-05,12,1.4,3610.0,2,3,0.59,0
DL-14214,Wairimu Shop,0741819720,12193030,Meru,General shop,2026-01-31,5,1.6,15540.0,2,2,0.0,0
DL-13516,Auma Mini Mart,0745987531,19688779,Mombasa,Pharmacy,2026-04-01,3,1.3,3230.0,2,1,0.0,0
DL-10786,Barasa Mini Mart,0732901320,31526979,Uasin Gishu,Mini mart,2025-09-03,10,0.5,6870.0,0,0,0.2,0
DL-11226,Achieng Mini Mart,0743276770,24130270,Machakos,Hardware,2022-05-22,50,1.0,3890.0,0,2,0.67,0
DL-12576,Wafula Supplies,0776653535,27372542,Nairobi,General shop,2024-04-11,27,0.2,11890.0,3,2,0.33,0
DL-10109,Njeri Shop,0731459341,12744543,Kiambu,Pharmacy,2025-04-06,15,2.1,6830.0,1,1,0.4,0
DL-12206,Omondi Stores,0761207728,22175494,Mombasa,General shop,2024-02-11,29,3.7,9370.0,4,5,0.59,0
DL-10556,Auma Shop,0762112285,39565561,Kiambu,Hardware,2025-05-06,14,0.8,1500.0,0,1,0.5,0
DL-12619,Mwangi Stores,0785161629,16656616,Nakuru,General shop,2024-03-12,28,0.2,5060.0,0,0,1.0,0
DL-11118,Kiprop Shop,0741581020,15597855,Kisumu,Mini mart,2023-09-14,34,3.3,4310.0,0,1,0.2,0
DL-11101,Wafula Duka,0753596052,27216268,Meru,General shop,2025-12-02,7,3.1,7840.0,1,2,0.41,0
DL-14310,Otieno Supplies,0732696240,24424445,Nairobi,General shop,2026-01-01,6,3.2,4310.0,1,1,0.53,0
DL-12240,Wafula Duka,0768694581,16823722,Nairobi,Hardware,2022-10-19,45,0.4,2930.0,0,1,0.2,0
DL-10309,Kamau Duka,0794749648,17139059,Kisumu,Pharmacy,2026-01-31,5,0.6,3270.0,0,0,0.33,1
DL-11160,Mutua Stores,0769334570,14039183,Meru,General shop,2025-04-06,15,1.9,4100.0,4,3,0.48,0
DL-14409,Barasa Duka,0721295980,16519610,Kisumu,Hardware,2025-08-04,11,1.1,6500.0,1,1,0.0,0
DL-14314,Mutua Mini Mart,0760749018,10905463,Nairobi,Pharmacy,2024-06-10,25,1.2,6560.0,1,0,0.14,0
DL-13708,Omondi Duka,0723874484,12613017,Kiambu,Agrovet,2026-01-01,6,1.2,4380.0,2,2,0.71,1
DL-14813,Chebet Mart,0766370121,11995784,Mombasa,Pharmacy,2026-04-01,3,1.7,9000.0,0,0,0.6,0
DL-10712,Njeri Mart,0737271309,21113667,Nairobi,General shop,2025-11-02,8,2.1,8860.0,2,1,0.59,1
DL-13920,Atieno Supplies,0743446508,29804843,Nairobi,Pharmacy,2024-04-11,27,2.8,5670.0,7,3,0.45,1
DL-14104,Njeri Duka,0772249897,39390965,Mombasa,General shop,2024-12-07,19,1.5,3810.0,0,0,0.11,0
DL-14758,Wafula Mart,0731954880,14000447,Uasin Gishu,Electronics,2025-02-05,17,0.7,7840.0,0,0,0.12,0
DL-11220,Nyambura Shop,0732226949,36307743,Kiambu,General shop,2024-05-11,26,0.3,,0,0,0.0,0
DL-13353,Njeri Duka,0748931348,14921911,Nairobi,Electronics,2023-12-13,31,1.8,,0,4,0.95,0
DL-10572,Achieng Mini Mart,0763972368,30681622,Nairobi,Mini mart,2025-08-04,11,0.8,4530.0,1,1,0.44,0
DL-14027,Otieno Duka,0783967418,37149986,Mombasa,Hardware,2021-07-26,60,1.5,5020.0,0,0,0.28,0
DL-11471,Auma Mart,0750005469,16224613,Nairobi,General shop,2021-11-23,56,0.9,8620.0,1,0,0.82,0
DL-10364,Omondi Traders,0729927549,28401852,Nairobi,General shop,2025-03-07,16,1.8,6560.0,2,1,0.23,0
DL-14648,Wanjiku Stores,0716248051,35902228,Nakuru,Mini mart,2024-12-07,19,0.2,7650.0,0,0,0.33,0
DL-14661,Omondi Duka,0736751153,24588382,Mombasa,Pharmacy,2023-04-17,39,0.9,4910.0,4,1,0.36,1
DL-10516,Atieno Shop,0780694205,19844065,Mombasa,Hardware,2023-07-16,36,2.2,8460.0,1,0,0.19,0
DL-11587,Kamau Shop,0773169672,29068254,Nairobi,Hardware,2023-07-16,36,3.8,,2,10,0.27,1
DL-14540,Wanjiku Shop,0714873552,32024277,Nairobi,Hardware,2024-09-08,22,1.3,4920.0,0,1,0.12,0
DL-12015,Mutua Mini Mart,0753272922,10142718,Nairobi,General shop,2024-11-07,20,0.7,6560.0,0,1,0.38,0
DL-12806,Otieno Traders,0744640954,15473747,Kiambu,Pharmacy,2024-09-08,22,1.8,2300.0,4,3,0.19,1
DL-14660,Chebet Stores,0730794404,13304412,Nairobi,Mini mart,2026-03-02,4,1.0,2430.0,1,0,0.0,0
DL-11662,Kiprop Mini Mart,0721626913,32273414,Nairobi,General shop,2024-08-09,23,0.8,2760.0,1,1,0.6,0
DL-12187,Wairimu Stores,0782213976,15804097,Nairobi,General shop,2025-03-07,16,1.8,4450.0,1,1,0.23,0
DL-13939,Nyambura Supplies,0754305614,12451069,Kiambu,Pharmacy,2025-07-05,12,0.5,5270.0,1,0,0.33,0
DL-13314,Mwangi Mart,0731478071,19718289,Nakuru,Hardware,2025-11-02,8,3.6,11700.0,6,10,0.55,0
DL-12833,Nyambura Duka,0717340710,38571057,Nairobi,General shop,2025-08-04,11,1.8,2740.0,0,2,0.1,0
DL-10674,Chebet Enterprises,0784624201,18183196,Kisumu,General shop,2025-10-03,9,0.3,5590.0,2,0,0.0,0
DL-10819,Barasa Shop,0755138263,20451762,Nairobi,Mini mart,2025-04-06,15,1.1,4310.0,0,0,0.08,0
DL-13871,Auma Enterprises,0714581729,18935903,Kiambu,General shop,2025-12-02,7,1.7,11730.0,2,1,0.17,1
DL-10431,Kamau Mini Mart,0770134615,10465787,Nairobi,Electronics,2024-11-07,20,0.1,4620.0,0,0,0.0,0
DL-14930,Otieno Stores,0764960804,39506545,Nairobi,Mini mart,2025-07-05,12,1.7,11380.0,3,5,0.3,0
DL-12729,Omondi Shop,0720255440,36211443,Nairobi,Agrovet,2024-08-09,23,0.8,5880.0,3,0,0.22,0
DL-14434,Mutua Mart,0777765727,37556056,Mombasa,General shop,2024-06-10,25,1.3,11260.0,1,0,0.06,0
DL-10313,Kiprop Traders,0718229451,27441269,Nairobi,General shop,2025-07-05,12,1.1,2000.0,2,1,0.15,0
DL-14510,Otieno Stores,0712242121,39090124,Nairobi,,2025-04-06,15,0.4,3610.0,2,0,0.0,0
DL-12988,Kiprop Traders,0712720687,21690266,Meru,Hardware,2025-12-02,7,1.3,3060.0,1,2,0.22,0
DL-10826,Nyambura Stores,0795156987,32132613,Kiambu,Mini mart,2025-03-07,16,1.6,,0,4,0.42,1
DL-13745,Chebet Mini Mart,0719703931,16739884,Nairobi,Mini mart,2026-03-02,4,2.0,8130.0,7,3,0.5,1
DL-10060,Mutua Mini Mart,0773902190,28156502,Nairobi,Pharmacy,2024-11-07,20,0.8,13610.0,2,2,0.22,0
DL-10682,Omondi Supplies,0738877078,19509746,Mombasa,Pharmacy,2024-01-12,30,0.2,,0,0,0.0,0
DL-12781,Kamau Shop,0779766285,23024190,Kiambu,Agrovet,2024-09-08,22,1.2,6390.0,2,1,0.14,0
DL-14883,Omondi Duka,0743525238,10935016,Nairobi,Pharmacy,2024-08-09,23,1.4,3110.0,1,4,0.59,0
DL-12324,Chebet Traders,0720571394,33471451,Kiambu,Mini mart,2024-01-12,30,1.9,5180.0,3,8,0.78,0
DL-13484,Kiprop Shop,0711637355,21729538,Nairobi,Hardware,2025-05-06,14,2.3,3560.0,2,3,0.11,0
DL-10299,Chebet Shop,0779696734,35322228,Nakuru,General shop,2025-07-05,12,1.7,2260.0,3,1,0.0,0
DL-12768,Mwangi Shop,0747817028,27761997,Mombasa,Electronics,2024-04-11,27,3.0,6430.0,4,6,0.17,1
DL-11152,Mutua Supplies,0783604693,28537785,Kiambu,Pharmacy,2025-11-02,8,1.6,6800.0,4,1,0.23,0
DL-10889,Wairimu Mini Mart,0780605083,36255795,Nairobi,Agrovet,2023-06-16,37,2.1,9440.0,1,0,0.6,0
DL-12056,Kamau Mart,0781456079,36468640,Nairobi,General shop,2025-05-06,14,1.8,3360.0,2,1,0.0,1
DL-11335,Omondi Stores,0728658614,19335339,Kisumu,Agrovet,2023-12-13,31,5.7,3960.0,4,10,0.31,1
DL-10644,Chebet Enterprises,0760318540,11065303,Nairobi,Mini mart,2025-02-05,17,0.2,7370.0,0,0,0.0,0
DL-12321,Wafula Supplies,0736166811,27473269,Kisumu,General shop,2025-11-02,8,3.1,3960.0,1,4,0.12,1
DL-10526,Wanjiku Mart,0735800948,24945051,Machakos,Electronics,2026-01-01,6,1.3,4080.0,2,4,0.12,1
DL-12949,Omondi Mini Mart,0730309591,14485378,Machakos,Pharmacy,2024-06-10,25,1.0,2210.0,4,3,0.0,0
DL-12732,Wafula Stores,0781120209,18869428,Nairobi,General shop,2024-01-12,30,0.2,11310.0,0,0,0.0,0
DL-14003,Otieno Duka,0773262923,30205737,Nairobi,General shop,2025-01-06,18,1.7,10740.0,2,2,0.15,0
DL-10054,Auma Supplies,0755469121,19071651,Nairobi,General shop,2024-08-09,23,1.3,8700.0,0,0,0.12,0
DL-14742,Mwangi Mart,0781143328,27092298,Nairobi,Pharmacy,2026-03-02,4,0.8,1340.0,0,0,0.0,0
DL-10049,Atieno Traders,0742200097,24195627,Nairobi,General shop,2025-06-05,13,4.1,2410.0,8,7,0.57,1
DL-10766,Nyambura Mini Mart,0716052089,23126362,Nairobi,Mini mart,2025-03-07,16,1.2,10860.0,0,1,0.4,1
DL-13036,Njeri Mart,0746033667,27816865,Nakuru,General shop,2024-11-07,20,1.2,7530.0,1,2,0.14,0
DL-12156,Auma Stores,0794696751,20392288,Kiambu,Agrovet,2025-02-05,17,0.9,11150.0,2,1,0.36,0
DL-13593,Kiprop Mart,0722434254,33912743,Nakuru,Pharmacy,2026-01-01,6,0.5,4760.0,1,0,0.33,0
DL-13622,Njeri Duka,0728676609,14644442,Kiambu,General shop,2024-08-09,23,1.6,2110.0,2,0,0.16,0
DL-12070,Kiprop Mart,0713128926,25229702,Uasin Gishu,General shop,2024-07-10,24,0.6,,0,0,0.57,0
DL-14942,Atieno Mart,0739154000,12676334,Kiambu,General shop,2024-11-07,20,3.1,3410.0,3,1,0.11,0
DL-10376,Chebet Traders,0789643738,14353184,Nairobi,Mini mart,2025-01-06,18,2.2,4970.0,3,5,0.0,0
DL-10736,Atieno Traders,0783116723,18367353,Uasin Gishu,Hardware,2026-03-02,4,1.5,4450.0,0,1,0.0,0
DL-10594,Kamau Enterprises,0787022216,14976680,Kisumu,Pharmacy,2024-09-08,22,0.8,5010.0,1,0,0.0,0
DL-10348,Kiprop Supplies,0788731879,19287778,Mombasa,Hardware,2025-07-05,12,1.5,5920.0,1,0,0.17,0
DL-12253,Achieng Mini Mart,0783184037,22257138,Kiambu,Hardware,2023-02-16,41,0.4,16180.0,1,0,0.4,0
DL-14189,Njeri Mini Mart,0792796020,13811309,Kiambu,Mini mart,2025-10-03,9,0.7,6840.0,0,1,0.5,0
DL-12855,Mwangi Mini Mart,0714175869,27051714,Kisumu,General shop,2024-12-07,19,2.8,4210.0,2,4,0.18,1
DL-11248,Omondi Mart,0744019223,20840901,Nakuru,Mini mart,2025-05-06,14,1.5,15630.0,3,1,0.28,0
DL-14969,Kamau Mart,0730819145,22629321,Mombasa,Mini mart,2024-04-11,27,2.1,3650.0,0,1,0.24,0
DL-10275,Kamau Enterprises,0742681325,29689166,Meru,,2024-12-07,19,3.4,12260.0,1,6,0.22,0
DL-14615,Atieno Enterprises,0787259412,21915384,Nairobi,General shop,2024-08-09,23,0.3,7920.0,2,1,0.25,0
DL-14867,Chebet Traders,0790810253,12991431,Kisumu,General shop,2025-09-03,10,2.7,7420.0,2,6,0.11,1
DL-11299,Wairimu Duka,0735875186,12878472,Nairobi,General shop,2024-11-07,20,1.0,11550.0,1,0,0.17,0
DL-14034,Otieno Mart,0777417529,15906452,Mombasa,General shop,2026-04-01,3,0.7,9300.0,1,2,0.0,0
DL-14095,Mutua Mini Mart,0715887909,28566269,Machakos,Mini mart,2024-06-10,25,1.7,2570.0,2,1,0.4,0
DL-14231,Njeri Supplies,0798441698,37677337,Mombasa,Agrovet,2023-11-13,32,0.4,6470.0,0,0,1.0,0
DL-10935,Otieno Shop,0782940230,17720064,Nairobi,Mini mart,2025-01-06,18,1.8,3410.0,2,4,0.52,1
DL-11714,Mwangi Traders,0737176597,15955958,Nakuru,Agrovet,2022-01-22,54,2.8,2920.0,2,2,0.38,0
DL-12304,Auma Mini Mart,0748561452,13913441,Mombasa,General shop,2024-09-08,22,2.5,4110.0,3,3,0.67,0
DL-14731,Wanjiku Mini Mart,0741014486,36278243,Nairobi,Hardware,2025-04-06,15,1.2,12340.0,0,0,0.07,0
DL-13147,Barasa Mini Mart,0723635051,13720088,Nairobi,General shop,2022-06-21,49,3.2,3190.0,4,3,0.53,0
DL-14798,Njeri Mini Mart,0790759648,24728007,Mombasa,General shop,2025-08-04,11,3.0,12650.0,3,2,0.64,0
DL-13052,Otieno Duka,0798385419,39806530,Nairobi,General shop,2023-12-13,31,1.0,7620.0,2,3,0.5,0
DL-12446,Barasa Mart,0781921148,23161309,Kisumu,General shop,2025-10-03,9,0.9,14860.0,1,0,0.25,0
DL-10707,Wairimu Enterprises,0728311887,18278582,Kiambu,General shop,2025-11-02,8,0.6,5120.0,1,0,0.2,0
DL-14537,Nyambura Enterprises,0789215946,35558686,Nairobi,General shop,2024-08-09,23,1.8,3280.0,5,2,0.24,1
DL-10653,Kamau Shop,0774941227,39761255,Kisumu,Agrovet,2026-05-31,1,1.0,7360.0,1,0,0.0,0
DL-13003,Omondi Duka,0779170044,21830198,Meru,General shop,2025-01-06,18,1.8,5450.0,3,6,0.23,1
DL-14313,Mutua Traders,0753417346,35600811,Nairobi,General shop,2024-12-07,19,0.5,4000.0,0,1,0.0,0
DL-10417,Chebet Duka,0745977743,27007229,Nairobi,General shop,2025-02-05,17,3.6,4720.0,1,2,0.28,0
DL-12857,Mutua Traders,0783971823,39142258,Meru,General shop,2023-08-15,35,0.5,3140.0,4,1,0.17,0
DL-11039,Kiprop Supplies,0780079507,33347984,Machakos,Electronics,2025-01-06,18,1.3,6490.0,1,2,0.19,0
DL-10130,Kiprop Duka,0773261853,17633954,Nairobi,General shop,2025-04-06,15,0.2,9860.0,0,0,0.33,0
DL-10847,Mutua Mini Mart,0754744561,24527156,Machakos,General shop,2026-05-31,1,2.0,4040.0,0,0,0.0,0
DL-11149,Wanjiku Mart,0791385054,10242799,Kiambu,General shop,2026-05-31,1,1.0,4070.0,0,0,0.0,0
DL-13911,Nyambura Shop,0767077317,38290061,Nakuru,General shop,2025-02-05,17,2.4,6300.0,2,2,0.24,0
DL-12992,Nyambura Enterprises,0760119039,15783008,Mombasa,Mini mart,2024-01-12,30,3.5,11380.0,1,2,0.02,0
DL-14120,Wanjiku Mart,0740673280,15865130,Kiambu,Pharmacy,2023-08-15,35,1.2,6500.0,0,1,0.36,0
DL-12631,Auma Mini Mart,0797059005,37056470,Nairobi,Electronics,2025-07-05,12,0.7,3100.0,1,2,0.25,0
DL-12390,Kiprop Stores,0734349542,19378273,Kiambu,Mini mart,2024-01-12,30,0.7,3220.0,0,1,0.0,0
DL-11889,Wairimu Enterprises,0761998522,10734477,Kiambu,Mini mart,2026-05-31,1,2.0,5000.0,1,1,0.5,0
DL-11527,Atieno Duka,0712249353,28731663,Kiambu,Mini mart,2025-12-02,7,2.1,10450.0,2,1,0.47,1
DL-13868,Auma Supplies,0793042101,33147326,Nairobi,,2025-03-07,16,0.1,2300.0,1,0,1.0,0
DL-12203,Otieno Mart,0721628968,26887946,Mombasa,Agrovet,2024-07-10,24,1.4,5040.0,1,1,0.06,0
DL-14491,Nyambura Traders,0796475196,23394365,Kiambu,Mini mart,2024-09-08,22,0.2,2760.0,0,0,0.0,0
DL-11022,Wanjiku Mini Mart,0746102232,38568591,Machakos,General shop,2026-01-31,5,1.2,6180.0,3,1,0.17,0
DL-10872,Chebet Stores,0750557461,17940125,Nairobi,General shop,2025-08-04,11,1.8,9020.0,2,4,0.55,1
DL-11566,Chebet Mart,0733987982,35319162,Machakos,Pharmacy,2025-09-03,10,0.4,4990.0,0,0,0.0,0
DL-10225,Wanjiku Enterprises,0758494554,22010340,Nairobi,Electronics,2023-09-14,34,1.5,13930.0,1,2,0.11,0
DL-13778,Mwangi Mini Mart,0760553440,17131040,Nairobi,Electronics,2025-07-05,12,2.0,5210.0,0,1,0.04,0
DL-12928,Mutua Duka,0714140968,13538511,Kisumu,General shop,2024-08-09,23,1.2,2680.0,1,5,0.29,1
DL-14817,Atieno Stores,0736586192,22218880,Machakos,Hardware,2023-03-18,40,1.7,6610.0,2,7,0.0,0
DL-11788,Omondi Duka,0790341448,32517860,Nakuru,Pharmacy,2023-01-17,42,1.2,7960.0,0,1,0.4,0
DL-10947,Wairimu Mart,0774044530,17964886,Nairobi,Mini mart,2024-12-07,19,1.3,6830.0,2,0,0.12,0
DL-14647,Wafula Duka,0718470159,12855298,Kiambu,General shop,2024-10-08,21,1.5,4930.0,0,2,0.22,0
DL-13701,Mwangi Enterprises,0750841176,27566192,Kiambu,Mini mart,2023-10-14,33,0.5,3430.0,1,0,0.33,0
DL-13135,Mwangi Supplies,0740440276,38638325,Uasin Gishu,Electronics,2025-01-06,18,1.2,6060.0,2,1,0.47,0
DL-11908,Barasa Shop,0750966025,37580416,Nakuru,Mini mart,2024-10-08,21,1.0,6740.0,0,1,0.67,0
DL-10067,Omondi Duka,0728065680,19041929,Nairobi,Hardware,2024-10-08,21,1.7,3740.0,1,2,0.1,1
DL-11697,Wafula Traders,0783597735,14771015,Uasin Gishu,Agrovet,2025-01-06,18,1.2,6130.0,0,0,0.5,0
DL-10721,Barasa Traders,0778980406,21543646,Machakos,Hardware,2024-10-08,21,1.4,2500.0,0,3,0.47,0
DL-14241,Kiprop Stores,0710505508,24985851,Nairobi,Agrovet,2026-05-01,2,2.5,,3,1,0.2,0
DL-13092,Wanjiku Mini Mart,0729490084,10300050,Nairobi,General shop,2024-12-07,19,2.7,4980.0,1,4,0.22,1
DL-12571,Nyambura Traders,0726767738,20739981,Uasin Gishu,Electronics,2025-03-07,16,0.9,28830.0,0,3,0.36,1
DL-11382,Kamau Mart,0726686205,22133009,Kisumu,Agrovet,2025-07-05,12,0.4,2870.0,0,1,0.6,0
DL-10171,Kamau Duka,0724029511,32031123,Nairobi,General shop,2024-10-08,21,1.9,10790.0,4,3,0.65,1
DL-13676,Wanjiku Mart,0772419699,33815822,Machakos,Mini mart,2026-04-01,3,1.7,,0,1,0.2,0
DL-11895,Nyambura Stores,0721032256,26551592,Nakuru,General shop,2025-03-07,16,1.2,9350.0,2,3,0.27,0
DL-10055,Wanjiku Enterprises,0783958799,37539867,Nairobi,Mini mart,2025-08-04,11,2.2,13590.0,2,1,0.88,0
DL-14234,Mwangi Stores,0752399724,33159888,Nairobi,General shop,2025-10-03,9,4.8,10870.0,1,0,0.28,0
DL-12856,Barasa Duka,0712983647,32403122,Nakuru,Mini mart,2026-04-01,3,4.7,4760.0,1,1,0.0,0
DL-10449,Njeri Mini Mart,0741424033,24356113,Machakos,Mini mart,2025-06-05,13,2.7,7770.0,2,3,0.19,1
DL-11997,Barasa Shop,0756628133,15811350,Nairobi,Agrovet,2025-11-02,8,0.1,5390.0,0,0,0.0,0
DL-12594,Omondi Stores,0755500685,10750360,Nairobi,General shop,2025-05-06,14,0.6,8660.0,1,0,0.29,0
DL-13397,Kamau Mini Mart,0712368389,28910552,Mombasa,Electronics,2024-12-07,19,0.5,5560.0,0,2,0.67,0
DL-10988,Kamau Traders,0726059574,12338676,Machakos,General shop,2023-11-13,32,0.6,,0,0,0.29,0
DL-10969,Omondi Shop,0723476983,30504949,Mombasa,General shop,2025-12-02,7,0.1,8290.0,1,0,0.0,0
DL-10136,Mwangi Mart,0730147489,31388556,Nairobi,Pharmacy,2025-10-03,9,1.1,2800.0,1,0,0.5,0
DL-11896,Wanjiku Enterprises,0782508918,29360088,Mombasa,General shop,2022-11-18,44,3.1,3470.0,0,0,0.49,0
DL-10174,Wanjiku Mart,0731798537,29149797,Kisumu,Agrovet,2024-09-08,22,1.2,6690.0,1,2,0.47,1
DL-12302,Achieng Traders,0718924562,13575246,Nairobi,Pharmacy,2025-03-07,16,1.2,8470.0,0,1,0.0,0
DL-13205,Wafula Duka,0744725281,24340696,Mombasa,Pharmacy,2025-11-02,8,1.2,,2,2,0.3,1
DL-14199,Kiprop Traders,0756059866,23679440,Machakos,Mini mart,2025-09-03,10,0.8,3400.0,2,1,0.0,0
DL-10444,Omondi Traders,0731654086,34510841,Uasin Gishu,General shop,2025-12-02,7,0.1,3290.0,2,0,0.0,0
DL-11827,Auma Shop,0722833176,28923371,Mombasa,General shop,2025-01-06,18,2.7,9050.0,1,2,0.25,0
DL-12885,Wairimu Mart,0793362002,18844389,Nairobi,Agrovet,2025-03-07,16,1.1,5770.0,3,2,0.23,0
DL-11581,Kamau Mini Mart,0724108439,29137463,Mombasa,Agrovet,2026-01-31,5,0.4,3570.0,0,0,0.5,1
DL-10089,Nyambura Enterprises,0795441320,29125782,Mombasa,General shop,2023-04-17,39,0.2,2660.0,0,0,0.0,0
DL-10794,Omondi Supplies,0746908199,19823953,Machakos,Agrovet,2025-12-02,7,0.1,18030.0,1,0,0.0,1
DL-12048,Otieno Duka,0741083429,23734236,Nairobi,General shop,2023-10-14,33,1.4,3310.0,2,1,0.35,0
DL-12177,Njeri Mart,0734113084,24856663,Nairobi,Mini mart,2022-01-22,54,0.9,3530.0,1,2,0.73,0
DL-11029,Kiprop Traders,0724142584,37917297,Mombasa,Electronics,2025-01-06,18,1.7,,3,4,0.05,1
DL-13414,Njeri Traders,0764400693,13900469,Nairobi,Mini mart,2025-02-05,17,2.4,5940.0,2,1,0.28,0
DL-13953,Chebet Shop,0751473553,17970305,Kisumu,Pharmacy,2024-12-07,19,2.7,3250.0,6,4,0.09,0
DL-11329,Barasa Mini Mart,0712677056,13826456,Kiambu,Mini mart,2025-09-03,10,0.3,4840.0,0,0,0.33,1
DL-13173,Chebet Duka,0771122820,38846761,Meru,Hardware,2025-12-02,7,1.9,9530.0,1,0,0.46,0
DL-13124,Omondi Duka,0720608901,32082236,Kiambu,Electronics,2024-08-09,23,0.8,2010.0,0,0,0.1,0
DL-10039,Njeri Enterprises,0730357571,23361992,Nakuru,Agrovet,2024-08-09,23,1.8,2870.0,1,1,0.05,0
DL-10943,Wairimu Supplies,0722333666,23754117,Nairobi,Mini mart,2025-12-02,7,2.9,14140.0,3,5,0.6,1
DL-13600,Atieno Stores,0789850457,19904867,Machakos,Electronics,2025-01-06,18,2.0,2700.0,0,2,0.46,0
DL-10665,Wairimu Shop,0771694324,27544296,Nairobi,Pharmacy,2024-03-12,28,2.4,10570.0,4,4,0.38,0
DL-14011,Kiprop Enterprises,0737506576,23502994,Mombasa,Pharmacy,2023-05-17,38,1.2,3800.0,0,1,0.36,0
DL-10452,Njeri Mini Mart,0765917659,38263416,Machakos,,2024-09-08,22,0.7,3670.0,1,1,1.0,0
DL-11684,Barasa Enterprises,0742259323,13292139,Nairobi,Hardware,2024-06-10,25,1.2,161100.0,1,1,0.07,0
DL-11148,Njeri Enterprises,0757902299,30723331,Meru,Mini mart,2023-08-15,35,3.0,4480.0,4,4,0.14,1
